Name,Description,IsProperty,IsActive,RowGUID,OwnerID,ItemID
"Origination date of the securitisation",,-1,-1,"{3071C34C-0EA7-4453-B3B1F37EBAE511D2}",1012,1355
"Overall effect (adjustment) due to infringement of the due diligence provisions",,-1,-1,"{B02056DD-DD37-4925-855DC4F2D6492F4B}",1012,1356
"Own funds requirement before alleviation due to expected loss, diversification and risk mitigation techniques",,-1,-1,"{CA7E0C81-3FA6-407C-9AD8ED0D261154AF}",1012,1358
"Own funds requirements",,-1,-1,"{C794446D-3E38-45C7-81735435B5FCF48E}",1012,1359
"Own funds requirements before securitisation (Kirb)",,-1,-1,"{734F74D2-A598-4626-BAB4D0ADDCFD8995}",1012,1364
"Past service cost (flow)",,-1,-1,"{33825684-6105-4962-A4F57B15A86F9F35}",1012,1365
"PD assigned to the obligor grade or pool",,-1,-1,"{DDB9D2F4-B2C7-4ECA-80A9364151844707}",1012,1366
"Percentage for calculating transitional adjustments",,-1,-1,"{58F9B346-44DB-4485-8F97EC87D9679FB0}",1012,1367
"Percentage of participation of the reporting institution in the securitisation",,-1,-1,"{3A319855-3975-4069-B6A6DC1F8A61CCB7}",1012,1374
"Percentage of retention of securitisations at reporting date",,-1,-1,"{1B46CCB9-5A96-4666-91155838C6B8A074}",1012,1375
"Present value",,-1,-1,"{F62AE2E7-89FC-4FF6-9C7DC907653F3BD4}",1012,1380
"Latest available stressed VaR",,-1,-1,"{C9FBD761-F356-45C2-A644C881F8C24F65}",1012,1381
"Previous day VaR",,-1,-1,"{3F07CAF7-78D2-4A88-BE418C0CEF69CA96}",1012,1382
"Price difference exposure due to unsettled transactions",,-1,-1,"{41CD809F-A0C3-4D98-A6D35A9B9AD6E3C6}",1012,1383
"Principal amount outstanding",,-1,-1,"{F3A2B671-C40E-4B67-B03AD26CAB3CD247}",1012,1384
"Prudential consolidation",,-1,-1,"{826D5552-2282-4758-95D09020B8C160EF}",1012,1385
"Prudential filters",,0,-1,"{1950FB83-BBA5-4A0E-A07277D783B35342}",1012,1386
"Purchase of Treasury Shares (flow)",,-1,-1,"{DE2F3B28-914D-4006-B7F7F08A9A88F7F6}",1012,1387
"Qualifying amount",,-1,-1,"{99D2B421-042B-433E-B5C9AE4250772943}",1012,1388
"Reclassification of financial instruments from equity to liability (flow)",,-1,-1,"{6B002616-CA1C-4286-AEF194E7BAA0767C}",1012,1389
"Reclassification of financial instruments from liability to equity (flow)",,-1,-1,"{D4F321FA-D6B7-4332-A5C045B344604DE3}",1012,1390
"Reclassifications other than valuation gains and losses taken to equity, Transferred to profit or loss (flow)",,-1,-1,"{6AB04F2D-651D-4D0E-9ED4A0ABA3ED6CDB}",1012,1391
"Reclassifications other than valuation gains and losses taken to equity, Transferred to profit or loss, Transferred to initial carrying amount of hedged items (flow)",,-1,-1,"{7CEE0AFF-92A6-45D3-8AA5A2EC43C54B01}",1012,1392
"Recoveries recorded directly to the statement of profit or loss(flow)",,-1,-1,"{E6075865-3375-4DA6-95FD6005735B8592}",1012,1393
"Reduction in RWA due to value adjustments and provisions",,-1,-1,"{38A23225-1E34-48B7-B18D0F737B0389F1}",1012,1394
"Type of connection with group",,-1,-1,"{FA12B473-052C-4B4B-8E452312B2D983DF}",1012,1396
"Reporting calculation method",,-1,-1,"{2387BBB9-98D5-48D2-9F26D7556FB3E224}",1012,1398
"Reporting level",,-1,-1,"{22A799C3-41F1-43A9-AE9143883D3C5095}",1012,1399
"Residence",,-1,-1,"{D7E36A1B-9B6B-4819-A8820B171A01C786}",1012,1401
"Reversals (flow)",,-1,-1,"{6E947CF3-C4F0-4C89-8A8BE537524B23BD}",1012,1403
"Risk adjustments and provisions",,-1,-1,"{EABEA4FE-9448-4C83-AEB0AEB25356C5B4}",1012,1404
"Risk weighted exposure amount",,-1,-1,"{F24BA5B3-A05D-4AC9-90AC833434307482}",1012,1406
"Risk weighted exposure amount after CAP",,-1,-1,"{28DAFF83-8B97-4839-BC49239EEC167303}",1012,1408
"Risk weighted exposure amount before CAP",,-1,-1,"{883ADDCC-5D65-482C-BCF1F85407D42C96}",1012,1410
"Role in the securitisation process",,-1,-1,"{921AC67E-B544-47B5-8FCA6075298148F7}",1012,1412
"Sale/Cancellation of Treasury Shares (flow)",,-1,-1,"{8EFFCE19-8A92-4091-BB24AAECD2AFF986}",1012,1413
"Scope of data (levels of consolidation code)",,-1,-1,"{F2AD8DEC-DD6C-41DD-9B389AFF5B2CB4A4}",1012,1414
"Sector",,-1,-1,"{EB45C76F-3D96-43AB-9AC18BDAAEA20B12}",1012,1415
"Sector of the counterparty",,-1,-1,"{102DA102-9B59-46BF-BFAA7F310BAD7932}",1012,1416
"Share of eligible capital",,-1,-1,"{62FFCBF0-353E-4CCC-B3DA71697E6114E1}",1012,1419
"Share of equity interest",,-1,-1,"{789C5BD9-F101-4E3C-8A3D50664F416E7E}",1012,1420
"Share of ownership instruments",,-1,-1,"{829ED0C3-2F0B-4F98-B3F009A802CD8B47}",1012,1421
"Share of voting rights",,-1,-1,"{244D91EB-94CB-42C6-A8A4DFA84287DDC0}",1012,1422
"Solvency treatment of the securitisation",,-1,-1,"{22428BEC-AAFB-4B5C-87022055E42155B5}",1012,1423
"Stressed VAR",,-1,-1,"{4C164CD8-3F87-4D91-828BE6CE5D655DDD}",1012,1425
"Sum of the five largest losses (flow)",,-1,-1,"{3C43F161-255D-421F-9F241BFEA4367EEB}",1012,1427
"Surplus/Deficit of own funds",,0,-1,"{F8C33FAD-9B82-4337-BAB9FD0A31E4F4D5}",1012,1429
"SVaR Multiplication factor (percentage)",,-1,-1,"{A869D1B7-1AD9-4DB8-9ACDA27E94057A1E}",1012,1430
"Threshold applied in data collection - highest",,-1,-1,"{DCB56428-DB97-4C09-8CDAFA1DD3D5BE62}",1012,1435
"Threshold applied in data collection - lowest",,-1,-1,"{D937C8C2-2230-4217-88B043FA60BAB874}",1012,1436
"Total amount of securitisation exposures originated",,-1,-1,"{0A544430-005A-455F-A0566895044D2818}",1012,1438
"Total amount of underlying securitised exposures of every originator",,-1,-1,"{22F1100C-34CB-462E-88364A755979C227}",1012,1440
"Total amount of underlying securitised exposures of every originator at origination date",,-1,-1,"{4E37F1E5-B4A7-4A4B-84C0B960570C801C}",1012,1441
"Total comprehensive income for the year (flow)",,-1,-1,"{85BA3F36-7A39-4EDA-9C7EDA7EFB986C9B}",1012,1445
"Gross loss amount (flow)",,-1,-1,"{3B1FA103-6879-4086-95C272D460CC50D0}",1012,1446
"Total risk exposure amount",,-1,-1,"{72F4A1CD-E2D0-4355-958E20EE60142BAE}",1012,1448
"Total risk exposure amount contribution to the group",,-1,-1,"{A72C4C57-D924-4DB8-90B764F44D0EFE99}",1012,1452
"Total risk exposure amount, Risk weighted exposure amount","Total risk exposure amount as defined in Article 92 (3) of Regulation (EU) No 575/2013 (CRR)",-1,-1,"{0D11FFDF-EDB4-4087-A1D9FC1DF584A144}",1012,1453
"Is a transaction where there is an exposure to underlying assets",,-1,-1,"{0DD0AC1D-07CD-4E4A-9D85E660BE7A7FFD}",1012,1454
"Transferred to initial carrying amount of hedged items (flow)",,-1,-1,"{3A041A99-F48C-4853-BB7EAE66DE7E2755}",1012,1455
"Transferred to profit or loss (flow)",,-1,-1,"{9BDF20AE-7333-4933-8CB10B813DD5D088}",1012,1456
"Transfers among components of Equity (flow)",,-1,-1,"{5B476ED8-8252-4B2F-A84820F81B249D5A}",1012,1457
"Transfers between allowances (flow)",,-1,-1,"{C371B858-6EBA-4A40-A21E2EE80B44577B}",1012,1458
"Transitional computable amount",,-1,-1,"{E6E4CF2A-53E6-4A84-87A0AB3EA12A24E8}",1012,1459
"Transitional provisions",,-1,-1,"{36980F1A-EBF2-4A5E-8383B34422E17754}",1012,1464
"Type of retention applied",,-1,-1,"{E4F99236-C2ED-4661-A839801FA0944C66}",1012,1468
"Type of risk transfer",,-1,-1,"{DDD962F7-FF6A-4D2F-9DFBCA5E5DE688E8}",1012,1469
"Type of underlying",,-1,-1,"{E786B22A-B82A-4815-B20F3515007FE914}",1012,1470
"Type of securitisation",,-1,-1,"{DE4F0A70-A36C-4569-BD2D906E18A214C6}",1012,1471
"Change in fair value for the period (flow)",,-1,-1,"{83AB39E2-E258-4041-A044BEA47F39F35D}",1012,1473
"Unsettled transactions at settlement price",,-1,-1,"{1D268C21-F0EF-444A-B34C9B5FEFB79561}",1012,1478
"Unused amounts reversed during the period (flow)",,-1,-1,"{7B4B8FF8-93D1-4E33-9AEBFECDE1CCECC4}",1012,1479
"Valuation gains and losses taken to equity (flow)",,-1,-1,"{43AEF5FD-A658-4C07-9BBE6FE7A8CCB864}",1012,1480
"Value adjustments and provision associated with the original exposure",,-1,-1,"{36CD2EF4-5EE2-4724-95014951E5F3281D}",1012,1481
"Value adjustments recorded directly to the income statement (flow)",,-1,-1,"{02654CDA-B14D-4133-91E25E1D28FF2A28}",1012,1485
"Value used for market risk, gross",,-1,-1,"{2FCED422-207D-4C20-BD9F4B5D36889509}",1012,1487
"Value used for market risk, net",,-1,-1,"{B20F44F8-8ACC-452C-BEF17A5882D9627C}",1012,1488
"Value used for market risk, net, weighted after cap",,-1,-1,"{C98D4E49-3BAC-402F-A32D52D44EBF1F3A}",1012,1490
"Value used for market risk, net, weighted before cap",,-1,-1,"{81C8C768-2DAD-4764-8E790B2E91046A63}",1012,1491
"Value used for market risk, subject to capital charge",,-1,-1,"{00077DBC-4E85-413C-BB39C41D13AAB7E8}",1012,1492
"Value used for market risk, to be deducted from own funds",,-1,-1,"{3747D016-3D38-447D-9679EDD59F57F6EC}",1012,1493
"VAR",,-1,-1,"{05C88942-FE59-497D-8100163C31A94F05}",1012,1502
"VaR Multiplication factor (percentage)",,-1,-1,"{C414FFE7-EC8A-41DE-89CB111BAE2356E3}",1012,1503
"Assets","Assets in the balance sheet",0,-1,"{FD65E710-5CCD-49F1-A4226B0F06348399}",1012,1506
"Equity",,0,-1,"{1B3FB72D-D3F3-4D6B-9862A538DD644A5D}",1012,1508
"Expenses",,0,-1,"{0EE33C87-546B-4A9D-A4A14512349A913C}",1012,1509
"Exposures",,0,-1,"{5EAE35CB-8C46-4414-9950ACA1A0595FB4}",1012,1510
"Income",,0,-1,"{94C4308D-18BD-454B-B427549FAA14D39D}",1012,1511
"Income or expenses",,0,-1,"{3B048979-1BF0-4A30-AEB39877DCFA1CAC}",1012,1512
"Liabilities","Liabilities in the balance sheet",0,-1,"{0AE7AEE3-E391-4D1E-8097F2ACED026F0C}",1012,1513
"Liabilities and Equity",,0,-1,"{C4F7A17E-163E-44AB-AC73FC8BA6E32F2F}",1012,1514
"Memorandum items",,0,-1,"{C4E4DAC5-7CD1-4F7A-BA640F9FEE81273C}",1012,1515
"Off balance sheet items","Assets or liabilities not in the balance sheet as listed in Annex I of Regulation (EU) No 575/2013 (CRR)",0,-1,"{C27F02EB-231E-4CA3-A20ECE7A57DF9335}",1012,1516
"Own funds",,0,-1,"{07B88004-BC60-46BD-B954E93D41FCBAF6}",1012,1517
"Boolean Tool residual category - Total/NA",,0,-1,"{806F25D3-5692-4C19-A393076769926E83}",1012,1518
"False",,0,-1,"{A015F17E-5278-4A42-B3AB9524FB4A9DA1}",1012,1519
"Non-controlling interests",,0,-1,"{555C36C0-6A6E-46D2-B625180A33C98C94}",1012,1520
"Owners of the parent",,0,-1,"{BD745730-7A1E-4F45-98434D7E7AFBA4D8}",1012,1521
"True",,0,-1,"{97ADE338-B81F-4258-98945CF59E06A632}",1012,1523
"Transferred. Entirely derecognised",,0,-1,"{4E273F19-8F47-40F8-A2A65F5772B5CED0}",1012,1533
"Transferred. Entirely recognised",,0,-1,"{506FCB99-D1B5-46F3-BE11DF9CB360BAD4}",1012,1535
"Transferred. Partially derecognized",,0,-1,"{5F340B33-6955-4C3A-88E84DB54AC07A2C}",1012,1536
"Transferred. Partially or entirely derecognized",,0,-1,"{E6BE792B-51DE-4BCA-A712ADADF4BBEF2E}",1012,1537
"Transferred. Recognized to the extent of the institutions continuing involvement",,0,-1,"{BC0873CB-943B-45C8-916FFF3C8933E548}",1012,1538
"Transferred financial assets",,0,-1,"{8C6B156B-7288-46A7-958BEE54F51222BF}",1012,1539
"AT1 Capital",,0,-1,"{14919750-0BA6-4B50-980F72FA8E8FC82B}",1012,1541
"CET1 Capital",,0,-1,"{B276CE00-B801-469A-B4C4CE68C6918738}",1012,1542
"Eligible Capital",,0,-1,"{72A5F4A1-6378-44B2-AAB4ADF113A88FAA}",1012,1552
"Non-eligible",,0,-1,"{EC8D8BF1-B65B-441B-B74139F1DD9F71D4}",1012,1553
"Non-eligible as AT1 due to reversible situations",,0,-1,"{A30B37C0-94E9-4A45-AD6526C42C65A29F}",1012,1554
"Non-eligible as CET1 due to reversible situations",,0,-1,"{C4C1F8D2-6ACA-4B88-8D317E584CD120A8}",1012,1555
"Non-eligible as T2 due to reversible situations",,0,-1,"{25E913E1-11A3-41DF-9C2FE112DFA18440}",1012,1556
"T1 Capital",,0,-1,"{E3E278FD-D358-4CC2-AC851888C9615EE7}",1012,1559
"T2 Capital",,0,-1,"{D8F0B5C1-5186-46E6-8D5E8795D62FE864}",1012,1560
"Total own funds",,0,-1,"{901FA80E-0849-4CB6-BDA08A12B25A8C76}",1012,1561
"Transitionally recognised as AT1 Capital items",,0,-1,"{6DB70052-37A3-4F79-8EF318C4158C0590}",1012,1562
"Transitionally recognised as CET1 Capital items",,0,-1,"{F4E4D67C-F642-456A-B15D78901A7B1D3B}",1012,1563
"Transitionally recognised as Own funds items",,0,-1,"{28EDC80F-3004-4B9E-BA5F8AE1759E28F9}",1012,1564
"Transitionally recognised as T2 Capital items",,0,-1,"{A1C3D261-A10F-4F44-B4F58E15E82539BA}",1012,1565
"Instruments with a call exercisable after the reporting date, and which do not meet the conditions in Article 49 of CRR after the date of effective maturity",,0,-1,"{116C1A1D-A8D0-4C57-9E055383F675BE14}",1012,1566
"Instruments with a call exercisable after the reporting date, and which meet the conditions in Article 49 of CRR after the date of effective maturity",,0,-1,"{ADEBFC73-73E0-46C4-B5E860A480D91F85}",1012,1567
"Instruments with a call exercisable prior to or on 20 July 2011, and which do not meet the conditions in Article 49 of CRR after the date of effective maturity",,0,-1,"{5AD94DBD-D49D-4A73-B4ECC7703A9F68D1}",1012,1568
"Instruments with a call or an incentive to redeem",,0,-1,"{FE0EDF26-5B34-4E37-93B77222ADB9CE7E}",1012,1569
"Instruments without a call or an incentive to redeem",,0,-1,"{02342740-4B8C-46C9-B0AFAA7819F0C90F}",1012,1570
"Not applicable/ All instruments",,0,-1,"{F03F2ED4-EDD9-40CB-8E7DFB767C5F99F7}",1012,1571
"Cash and equivalents held by third parties",,0,-1,"{6D5DADD5-82CB-4E92-933405D29E11D0A2}",1012,1572
"Credit derivatives - LGD adjustment effect",,0,-1,"{CFDFF8D3-4753-493F-BFA865C6DB931EDA}",1012,1573
"Credit derivatives - Substitution effect",,0,-1,"{9D03D17A-37AD-4402-BD7429B33A421C8B}",1012,1574
"Credit derivatives protection",,0,-1,"{C41E5465-6570-4486-85132FCAF250FF53}",1012,1575
"CRM techniques double default treatment",,0,-1,"{3345136C-49F8-4857-8CB173E44C910DE1}",1012,1576
"CRM techniques Exposure value adjustment effect (Financial collateral comprehensive method SA)",,0,-1,"{377C86E1-878B-4440-9BEB76FB1338E515}",1012,1577
"CRM techniques Exposure value adjustment effect [LE]",,0,-1,"{E6E37A0D-FFB6-47EB-AC3733D1F6735C64}",1012,1578
"CRM techniques LGD adjustment effect",,0,-1,"{9336AFFE-CEA7-4FC3-BAADBF3F57BCFD06}",1012,1579
"CRM techniques RW adjustment effect (alternative Approach for real estate)",,0,-1,"{F31E9982-31B5-4187-A7EB1291655C0142}",1012,1580
"CRM techniques substitution effect",,0,-1,"{8FF906D2-891C-46D5-802115F78DD602B7}",1012,1581
"Financial collateral comprehensive method SA",,0,-1,"{677AD274-FFBE-437E-9B268B304039318A}",1012,1582
"Financial collateral LGD adjustment effect",,0,-1,"{AAC2A7B9-4BA5-4422-87DDD16BD2A0C0C3}",1012,1583
"Financial collateral simple method",,0,-1,"{B605C8E1-7DB2-4FAE-BFE12EF57D9557A8}",1012,1584
"Funded credit derivatives issued",,0,-1,"{B1E7BE34-B3CE-42E0-A6216F50EB2D1BE0}",1012,1585
"Funded credit derivatives issued repurchased",,0,-1,"{01C11CD8-B1C1-4E7F-BBC9C9E8479194CF}",1012,1586
"Funded credit derivatives total mitigation",,0,-1,"{E16EF00D-FBBC-4ECF-A142BD3622DE567F}",1012,1587
"Funded credit protection - LGD adjustment effect",,0,-1,"{8CB28F96-73FD-4F0D-8FC05277C030D922}",1012,1588
"Funded credit protection other than financial collateral excluding life insurance policies pledged to the lending institutions substitution effect",,0,-1,"{2A964CDE-FD87-4BFD-8FB7ABC7F79758BE}",1012,1590
"Funded credit protection other than financial collateral with substitution effect",,0,-1,"{BC825AFA-6EB0-46CA-9DE60B398B9411E5}",1012,1591
"Funded credit protection with effects other than substitution [LE]",,0,-1,"{C9028A8D-FA8C-4B09-8EA60C93145CB3CD}",1012,1592
"Guarantees other than credit derivatives - LGD adjustment effect",,0,-1,"{87ADECCA-7E8C-4A7F-B8FF2DFA6531C733}",1012,1593
"Guarantees other than credit derivatives - Substitution effect",,0,-1,"{D8861CCE-D222-49EF-8F21CD6E50A10608}",1012,1594
"Instruments issued by third party with the obligation to repurchase by request",,0,-1,"{06E5B9E6-8585-426E-B3E9A4EFE5FCDFF8}",1012,1595
"Life insurance policies pledged to the lending institutions LGD adjustment effect",,0,-1,"{5C8486BD-10D1-4416-937E230272B7916B}",1012,1596
"Life insurance policies pledged to the lending institutions substitution effect",,0,-1,"{40A150A4-2BA8-48E1-BA7166755CC37772}",1012,1597
"Mortgages on residential property",,0,-1,"{744C90A8-F194-412B-B23553FFA9787D54}",1012,1598
"Mortgages on commercial immovable property",,0,-1,"{43F9843C-36CC-4CA8-B7301E84CEFFC61E}",1012,1599
"Not applicable/ All credit protections",,0,-1,"{931764A8-BA5E-44E5-83192D32DB4C6CDE}",1012,1600
"Other eligible collateral under the IRB approach",,0,-1,"{117AE3F3-1D77-4070-BB18952D2651983E}",1012,1601
"Other physical collateral eligible for CRM under IRB approach",,0,-1,"{A2FAEFB7-B5F7-459A-8162197F319F1FDF}",1012,1602
"Real estate excluding immovable property for which alternative treatment is used",,0,-1,"{67341565-9B00-46B3-A827D14763700BC3}",1012,1603
"Receivables eligible for CRM under IRB approach",,0,-1,"{590CAF4B-7EB2-4E17-BCCC38F261146EBB}",1012,1604
"Secured by mortgages on immovable property",,0,-1,"{0E58AD8D-D6A1-4B7F-9E228A34240FDE11}",1012,1607
"Unfunded credit guarantees",,0,-1,"{AEDD0507-3F5D-4975-ABFA5E1212221F19}",1012,1609
"Unfunded credit protection - LGD adjustment effect",,0,-1,"{0DB4D5FC-B089-4F0F-A2F0BD37985533AB}",1012,1610
"Unfunded credit protection - Substitution effect",,0,-1,"{D4DE0655-946E-44C5-90EB2666F325420E}",1012,1611
"With credit protection",,0,-1,"{BBF2C247-220C-4DDC-B48A4F3BEBB98D02}",1012,1612
"ALL OTHER CQS",,0,-1,"{728DF94C-E068-429A-9CFE2C4517130734}",1012,1613
"CQS 1",,0,-1,"{4A677426-D016-44B1-BF416A9DAE77D81C}",1012,1614
"CQS 1 & S/T CQS 1",,0,-1,"{126C2D0A-1688-4455-9FC94393225BD581}",1012,1615
"CQS 10",,0,-1,"{40C63DE6-CC19-4693-86439156B6F32928}",1012,1616
"CQS 11",,0,-1,"{F571029C-5FC0-4EF5-BECDBBBDFC852D2C}",1012,1617
"CQS 2",,0,-1,"{11540EB0-7B40-49A9-BF648670ABF027A0}",1012,1618
"CQS 3",,0,-1,"{1D7C1DF5-BD33-4297-9A6E1485A6BD27B6}",1012,1620
"CQS 4",,0,-1,"{EEA8DC23-28CA-4113-9F7840CA0D92D644}",1012,1622
"CQS 4 & S/T CQS 2",,0,-1,"{236F6D3F-EA35-4913-A5241DF13C683DCC}",1012,1623
"CQS 5",,0,-1,"{EEB90E3C-439E-4F7D-9EAABA40871D0820}",1012,1624
"CQS 6",,0,-1,"{9E68B6CE-04A6-41A4-A000819897BBCB94}",1012,1625
"CQS 7 & S/T CQS 3",,0,-1,"{A4026BAB-1792-4DEE-BEB9E288A6D2DF2F}",1012,1626
"CQS 8",,0,-1,"{4A0F7374-4C57-4F90-88BCB0B7ADFF2A29}",1012,1627
"CQS 9",,0,-1,"{CF2F3108-51E5-4AB5-ACB6013E153C7B6F}",1012,1628
"CQS other",,0,-1,"{B9F51755-6123-458A-BDD1023119D8979C}",1012,1629
"Not applicable/ All credit quality steps",,0,-1,"{18FF8E26-976E-43CB-89C1C66052518981}",1012,1630
"Central banks",,0,-1,"{1638E158-9E18-48B1-8106734DDF3ABD24}",1012,1631
"Central governments or central banks",,0,-1,"{86198699-ECA1-4A96-8BDA3C6A78EB3076}",1012,1632
"Counterparties other than central banks",,0,-1,"{B7C1F63C-76C8-488F-B36CF55F9DD6C09D}",1012,1636
"Counterparties other than financial corporations",,0,-1,"{5903D789-C750-4497-8D586B97A60BF7AF}",1012,1638
"Counterparties other than SME",,0,-1,"{7EDCB9AF-C7FC-4AF9-A14447802B1A317A}",1012,1639
"Credit institutions",,0,-1,"{47F136FB-2C87-4C43-987061368D6ACA55}",1012,1640
"Financial corporations",,0,-1,"{3222A1F4-BCFD-4131-AB0C6869D9D5F153}",1012,1644
"Financial entities",,0,-1,"{2F5876E8-4A83-4754-8E27B04ED50320D1}",1012,1648
"General governments","Central governments, state or regional governments, and local governments, including administrative bodies and non-commercial undertakings, but excluding public companies and private companies held by these administrations that have a commercial activity",0,-1,"{8A96D324-B58E-4147-B3EF5F7E66D0C00B}",1012,1649
"Households",,0,-1,"{4383D6C0-6137-40EC-94CD31F349311639}",1012,1650
"Institutions",,0,-1,"{AE011AC1-F437-4070-B04C3DD5B51B080F}",1012,1653
"International Organisations","International Organisations as referred to in Articles 112 lit. e, 118, 147 and other provisions of Regulation (EU) No 575/2013 (CRR)",0,-1,"{1C04CD83-1900-4287-91642DAFFD28E11F}",1012,1654
"Large regulated financial entities and unregulated financial entities",,0,-1,"{1A7B71F8-22D0-4E1B-9E670037FF398C5C}",1012,1655
"Multilateral Development Banks",,0,-1,"{C7DD1A2C-D873-44C8-835B9222763828CD}",1012,1656
"Non-financial corporations",,0,-1,"{5D098938-309D-451C-90F2707EE8A057F8}",1012,1657
"Not applicable/ All counterparties",,0,-1,"{24CCC1FC-4BE1-43ED-A2DAA291F58A57E2}",1012,1660
"Public sector entities","Entities as defined in Article 4 (1) point 8 of Regulation (EU) No 575/2013 (CRR)",0,-1,"{210875AC-7F25-479F-B259AD2364446B4F}",1012,1663
